nodedef>name VARCHAR,label VARCHAR,type VARCHAR,type_post VARCHAR,post_published VARCHAR,post_published_unix INT,user_locale VARCHAR,user_sex VARCHAR,likes INT,likes_count_fb INT,comments_all INT,comments_base INT,comments_replies INT,comment_likes INT,shares INT,engagement INT,post_id VARCHAR,post_link VARCHAR
38d871c8f9c0cf59933c03f13798591f5cac9b36,user_100000783984175,user,user,,,en_US,female,12,,0,0,0,,,12,,
6dadfd1db68ef0003cc3d52e84d60ef79ceba12f,user_1697995048,user,user,,,en_US,female,22,,2,2,0,,,24,,
a46a64685fb6f3c3efbe76a7bfd81c57cf592508,user_1230837864,user,user,,,en_US,female,24,,0,0,0,,,24,,
8d252ecc827517f228e4d348338e96cbbf53f90f,user_655823468,user,user,,,en_US,female,7,,0,0,0,,,7,,
693821f626cdeb04c561f04a069630d4874c4cf7,user_500029816,user,user,,,en_US,male,1,,0,0,0,,,1,,
ac4310a2c19bc0120b41db4a044e82fc3565bd69,user_507481462,user,user,,,en_US,male,5,,0,0,0,,,5,,
e30868beae9ff0c1ceac771720d5ddcaef7cb51a,user_100000090541438,user,user,,,en_US,female,3,,1,1,0,,,4,,
b58364fce21f605a726aaeb0200a69770be57ee5,user_100000713484931,user,user,,,en_US,female,0,,1,1,0,,,1,,
22d02c98e86e2bb701428c236bff034c85aacbc2,user_100000120746928,user,user,,,en_US,female,0,,2,2,0,,,2,,
f4b92459db7d6e1b5a4284d1808bfe42c1e5e33b,user_675298428,user,user,,,en_US,female,0,,1,1,0,,,1,,
4b7af5cce1659eb6d62adae861efe5492415c831,user_54942390562,user,user,,,,,0,,6,4,2,,,6,,
c4c29832020592f8058c0638308a566a666b7e8a,Is someone you know considering a gap year before college? HoneyRock_s Vanguard program might be just the right fit. Learn more at http://bit.ly/VanguardInfo.,post_page_54942390562,photo,2015-04-20T14:19:09+0000,,,,5,5,0,0,0,0,0,5,54942390562_10152700866200563,https://www.facebook.com/54942390562/posts/10152700866200563
cbd9d4bd23aa27829ca5cfd9663d9476a9eb4571,user_100008231942526,user,user,,,en_US,female,14,,0,0,0,,,14,,
d6bd315694d1281cd4155d6f2eaec1cb1aac6c09,user_131852770201859,user,user,,,,,10,,0,0,0,,,10,,
3f302abca9b1bbcf62522a4a77aaa0ee88bd9588,user_585115636,user,user,,,en_US,female,1,,0,0,0,,,1,,
